"They even deny that they have lost all the wars fought against India so what else can you expect from a terrorist producing country? 
Let 'em bark, we don't give F","OAG"
"bro my phone has inbuilt speed meter","CAG"
"Yup","NAG"
"Totally agree with you","NAG"
"Approval of lgbt might reduce over population in India","NAG"
"2 mins silence for dose who r in front of them","CAG"
"I always like your point of views brother.","NAG"
"Worst reporting from media. Whole video aimed at something else, Made into something else","CAG"
"Showing a warning before movie may help.","NAG"
"over draft facility is available in mobile banking, specially for subsidy demand.","NAG"
"good job done by this man","NAG"
"If UPA failed in curbing black money what about NDA now, how rich people able to convert and stash black money in new notes? Is it not failure ?","CAG"
"fabricated news","OAG"
"We request to Indian embassy Riyadh please take action","CAG"
"Good video","NAG"
"This time new spark system they gonna implement i guess thats why they are taking time","CAG"
"she is a female terrorist...","OAG"
"No one understood y she ws yelling.. So. They clapped","CAG"
"No wonder you support mass murderer PM famous for fake encounters as well","OAG"
"Truth.... It's all about politics... I think mind diverting for congress","NAG"
"Why doesn't Raw or IB bump off such people.","NAG"
"Thanks to Delhi police because they are not students they are anti national only believe in dirty politic and nothing else","OAG"
"Stupid lady. Wonder who told her puppies need only one hour a day. Clearly she is disconnected from reality.
And if the question is really about choices, her qualifying statement about her baby not being a puppy is uncalled for. She shld hv just said i am a homemaker because i choose to be one. Period.","OAG"
"Bhakts vs seculars","NAG"
"True words â¤ðŸ‘","NAG"
"This shows wat respect indian muslims have in india...","CAG"
"Indian government needs to stop blaming all it's self inflicted problems on it's neighbors. This sounds like the work of people angry at being occupied.","CAG"
"Old man needs to retire.","CAG"
"Coming of age? So much praise for this performance and people used to  made fun of us when we just scored marks to eligible for grace marks.","OAG"
"Please comment on whether IT stocks are a good buy at this stage","NAG"
"Because mom needs to know!","NAG"
"These journalist get money to ask more n more questions","OAG"
"and INDIAN EXPRESS IS AGAINST THE IDEA OF CLEAN JOURNALISM","CAG"
"Then marketing still has the mojo that means! #ChooseMarketingOverFinance :P","CAG"
"And media got all time in search of more liesðŸ–•","CAG"
"I know hindi","NAG"
"Please, bro, speak in English","NAG"
"I like you","NAG"
"Finally a valid review!","NAG"
"Once a surrendered brain always a surrendered brain","OAG"
"We will get revenge as soon as possible. Just wait and watch.","CAG"
"Muslims needs to join hands with Hindus to build the temple, which was destroyed by a foreigner Babur (Mongol dynasty)","OAG"
"@Naaz Sk hello","NAG"
"Everyone who opposes are the ones who cannot do anythn and comment just.","CAG"
"Super vai","NAG"
"Im in claas 10th,  
And you changed my whole perspective about bollywood movies, you saved my
life....  
Thank u so much.  
First time I saw a man who can really talk about this. Before that everyone
blindly follows bollywood movies.  
Now I'll try to share this message and influence them to escape themselves
from cage of bollywood..","NAG"
"Irresponsible leader","OAG"
"How can someone produce bills for gold received from our ancestors","NAG"
"Joke","NAG"
"Situations are different, on the field and off the field. Mixing em up is stupidity.","OAG"
"Anna is BJP'S agent","OAG"
"HTC U Ultra First Look Video","NAG"
"Rest assured none targets you. You will go down under the weight of your illegal assets.","CAG"
"Nice boss vii","NAG"
"Indian oil pumps are mostly involved in this kind of fraud Petrol & diesel theft ? 
What says guys any replies on this ?","CAG"
"not a single thing isn't political","OAG"
"Stupid move. What's wrong with BJP. Hits the axe in its own feet? 

Or is the news paper deliberately misreporting?","OAG"
"When they are crossing the lines over humanity. Makes a scarecrow of themselves by way of human shields what is expected then. Mutual disobedience of laws.","CAG"
"We cannot misguide minorities in the wrong way, whatever she said is totally
wrong, we need to provide correct information, otherwise poor will suffer. She
wanted poor to suffer.","NAG"
"RIP","NAG"
"Thats the best u cud have replied ? Absolutly no
Remorse.","CAG"
"Shut that speaker soon i might find a relative around but i won't visit if temple interrupts my sleep, plz","CAG"
"No one is gay physically. They are mentally created by western","NAG"
"So many innocent people died in queue to get their own money who gonna take responsibility of them ,And Mr  Prime minister just showing crocodile tears in front of BJP bhakts","CAG"
"Wish the fathers of these wonderful people wore one on that particular night!","CAG"
"Go back n open tea stall. ..u don't deserve to rule this country","CAG"
"Indian express is an anti Hindu publication ..always biased..!!!!","CAG"
"The realm Of homosexual group can benefit all the regiment...","NAG"
"All done 377","NAG"
"Actually sir you are eye opener for our society","NAG"
"Good analysis f the movies' story.","NAG"
"Stop the hate politics against our soldier n their calibers.","NAG"
"Misconduct with people shows one,s mentality","CAG"
"Stop all loudspeakers. Practise your religion inside your home.","CAG"
"Cow vigilanta don't do bomb blast in markets.
And we also condemn ATTACK by cow vigilants on any one","CAG"
"Most important in marriages a group of people hijack the road and dance on road with high volume of sound. It not only disturbs  people residing near by but also disturbs movement of traffic. It should be stopped first.","OAG"
"Fahad such an helpless idiot you are you need doctor","OAG"
"The party involved in every immoral activities is demanding resignation of Kejriwal on moral ground ,shame on you.","OAG"
"excellent article. More power to you all! #StandwithJNU","NAG"
"Awesome analysis dude. I salute to your small brain. Anyway what do you smoke when making such a comment!?","CAG"
"This man once said, take out dead Muslim women and rape their body, irony to have such CM in a largest democracy","CAG"
"Idiot we can't get our own money from the bank","CAG"
"Anna is hard core RSS member","CAG"
"Sir Do review of jersey movie","NAG"
"@Puneet Beniwal u from","NAG"
"Wtf is she even sayin?? Conning the people ??","NAG"
"Wth ? Didn't expect this from Indian express. Losing faith in journalism day by day. How can you manipulate the news ?","CAG"
"You are not getting it. You should also vehemently oppose Bhajans if it is played at a high volume at unearthly hours. Please don't look at it in the  perspective of religion  but rather view it the light of your Democratic rights which none has right to violate. What if one of your family is unwell and trying to sleep when some loudspeaker starts blaring whatever may be the duration.","OAG"
"Great step !!! but again ruined by corrupt Some  Bankers !!!","CAG"
"Even army personnel are given life sentences over cases of fake encounter and
rape cases by army court. So there's nothing like we can't question them.
Questioning doesn't categories you in sexist or others","NAG"
"â€œ@djnoreenkhan: this will be an absolute breeze for india #indvsuaeâ€gud job u hav india team in bbc asian network","NAG"
"This government is least concerned about corruption.","OAG"
"Why does BJP have objection on seems like everything ? Irritatating fact !","OAG"
"no views 11 likes....","NAG"
"No One Has Been Able To Accuse The Central Govt Of Corruption: FM","CAG"
"This industry is totally messed and fucked up..","OAG"
"nice drama....","NAG"
"When SBI is getting so much deposit why share is going down","NAG"
"Yes, in some sports it is tougher. Hence, no one has got so far in running events.","NAG"
"Agree with you 100%","NAG"
"this is the reason google is sending this event notification mails directly to spam :-D","CAG"
"This applies to all religions, sir.","CAG"
"Well test 1","CAG"
"So nice","NAG"
"Very good friends","NAG"
"Don't compare the VAT of November and December of this year, Ask FM to compare it with VAT on Petrol that to of 2014 against 2016, Reality will revealed.","NAG"
"What if after taking money from bank and you are looted by criminal on gun point, still will Govt reimburse .... don't  spread such foolish thought","CAG"
"But that's hypothetical. BJP will never win.","CAG"
"i have 400 share BOB @RS.163 ( what about BOB hold or sell )","NAG"
"Pakistan is the worst country. You cannot mutilate a body! U just cant. it shows ur inhuman nature and how low you can go. #BoycottPakistan","OAG"
"Brother you are Muslim and We Pakistani are Muslims. Get unite brother. These Hindus are not to be trusted they can never be  friends of Muslims!!!
They are ally's of Israel and they are playing the policy of divide n destroy. There target is not Pakistan,Afghanistan,Saudi Arabia....   there target is Muslim Ummah.","OAG"
"And they said women in India haven't given right to wear anything they want...

All we wanna say...at least wear something...","OAG"
"If u cAn't change any things and even don't want to support a person who work for change so u don't have any rights to comment anything wrong :I support  change I support my PM","CAG"
"Even after this rampant corruption in Mcd , bjp manages to win then what can one expect... Seems bjp is invincible at the moment","NAG"
"I love your critical thinking how you focus on details keep it up bro","NAG"
"The fact is Indian govt can print 300 crores per day if they print in all available printing presses...","CAG"
"The only solution. Since govt. is doing nothing.","NAG"
"beautiful swing and bounce in perth. #indvsuae","NAG"
"As if congress is allowing centre  to say anything....","CAG"
"BJP n RSS r trying to invade privacy of Indian's not NDTV get ur data right","OAG"
"Wait n  watch  till May 2019  will get the  poll  results  pm  till  then  keep  it up","CAG"
"His frustration of being jobless nowadays pushes in such a deep shock,","OAG"
"I love your T-shirt though","NAG"
"Isn't she sexy","NAG"
"For 60 years u ppl did it!! Wat is the result??","OAG"
"Propaganda master ..

Opportunist

Fanning communal tension 

Corrupt ....check his source of income....","CAG"
"U deserve more subscribers. U really great.","NAG"
"I don't need to own them when I can afford to use them","CAG"
"Yes","NAG"
"#indvsuae s jus for a formality :) kudos to #india in advance :) better do watch #ausvnz","NAG"
"Which is a bigger joke that woman singing or the bike","CAG"
"Tats sad no mother thinks her baby as puppy but few of them don't have choice to stay at home, every mother tries to be their babies for max time possible. This new law will certainly make mothers more available for their child .","CAG"
"What happened to Indian Express... Please don't stoop to such sycophancy. Doesn't suit your status.","CAG"
"Not every film is suppose to be about patriotism and social message","NAG"
"I think it's hers version of feminism .... which I consider mainstream .... the feminism you talk about is not at all feminism ...It's actually a kind of bully thing","CAG"
"Now in 2017 may have the same results and effects.","CAG"
"I think Indian Express team is working only in BJP ruled areas and pointing out each and everything against the BJP ruled states 
If anyone feels what I am telling is wrong 
Request you to plz check this page of all reports u will find only BJP against news","OAG"
"They Are doing for food, nothing more","NAG"
"Actually i feel really bad to heard this type of word.","OAG"
"It's better to keep quiet if dogs are Barking for no reason","OAG"
"Father?","NAG"
"Do one on joker movie","NAG"
"nice,,,,,","NAG"
"It appears that there is more indiscipline in the country. It is advisable to give good education to all so that they learn to be polite and good moral characters.","CAG"
"it is, even the Americans don't believe it anymore","NAG"
"Single tax rate PAN India is defeated .GST will become cumulative tax as Fuel + local body taxes + cess are in addition. Overall taxpayers will shell out more tax once GST comes into action 

Confused thinking & wrong approach .
It will be neither GST nor money bill but additional tax bill will give rise to inflation

Col lamba","CAG"
"MORE THAN THE LAUNCH, I AM THOROUGHLY ENJOYING THE COMMENTS","NAG"
"Right bro","NAG"
"The sad truth is few people are attracted towards the reality which this man
is providing. How many of u agree?","NAG"
"Why Gula ,of family, is not involved","CAG"
"Why should you have to beg for your money, people those who black money do you think they will walk to bank to submit? . Common people effected. Big Big Big failure.","CAG"
"Indian Express who u r to decide this...this is not your work","CAG"
"Right brothers","NAG"
"Won my heart, brother. Very beautifully explained.","NAG"
"Even these things are illusions.","NAG"
"Keep barking dude.","CAG"
"Bloody dog","OAG"
"IE I thought still you are some trust worthy news paper... But Seems you are also sold.. Better to unsubscribe","CAG"
"As easy,today feminism is all about male bashing","OAG"
"Thanks to feku. ...","CAG"
"Amazing","NAG"
"No. SC should decide if India should talk.I think the Supreme Court is Ruling India now a days.","CAG"
"lets share this video as much that this can be heard by feminists","NAG"
"R##* spotted","OAG"
"People are buying bullets","NAG"
"Why Pakistan behave like coward ??........if they attacked than accept it .....or if did not attack than accept that it's terrorist attackers come from Pakistan","OAG"
"India Need Strong Defense Minister and Home Minister. Currently both are useless.","OAG"
"Super 30 is the movie we need","NAG"
"How stupid can you possibly be? Wishing a young officer to be teary eyed?","OAG"
"No, they just hate everything else about them.","CAG"
"no schemes ...make it straight ...houses are not selling ....you want more loan paying slaves for old news","CAG"
"Nice movie fully Telugu Dubbed Movie with story","NAG"
"Wipro IT services EBIT margin at 18.85% vs 18.30% (QoQ)","NAG"
"Tell me why the Institution that prints American currency and dictates interest rates not even a part of the American government? Why does this privately owned bank get to decide how valuable our currency will be America?","CAG"
"What is good government 
Central government needs to make 5 crore government jobs with in 2020 then only we build the strongest economic development
what is good budget
1$= 50 Rs , Gold 1 gram - 1500 Rs, Diesel 1 liter -- 25 Rs , 
petrol - 1 liter - 50 Rs 
GST rate- 5%,10% 15%, 20%.","CAG"
"One word for you NDTV , you guys are morons","OAG"
"With all the respect mam, if she is kid she should behave like that. speaking on such a sensitive issue and when being criticized then saying I m a kid and use her father's martyr status as defense is not good. Other students there in universities are also kid.","CAG"
"Thanos ..... Snape....","NAG"
"Thanks to God","NAG"
"get back to seats. #indvsuae #cwc15 #cwcfantasy","NAG"
"@David Zone ARE U ON VIGO VIDEO APP .. I AM THERE","NAG"
"Does India lack educated, intelligent and honest people to run the government?","CAG"
"You are the epitome of realism.","NAG"
"first pass the bill for RTI on political funding , u will come to know who has black money","CAG"
"What is this new wave of feminism? Man, these are the kind of useless people who make stupid ill - informed statements and give feminism a bad name. Also, I like being aggressive, since when is she authority on that.","CAG"
"Even if you want, where is the strength. Hypocrisy at its peek","CAG"
"Lower the income tax rate , it will increase consumerism","CAG"
"very very wrong this stupid survey","OAG"
"Please attack Pakistan massively in the same manner the way they love to do so","CAG"
"I love you","NAG"
"The main problem of this county is media, especially news channels. All channels belongs to any political party and today we are not able to watch any news on news channels because they are pets of political parties","CAG"
"Very nice sir","NAG"
"I'm a liberal and I don't do that. I'm tolerant towards everyone that's all","NAG"
"BJP 200+. Because people are intoxicated nowadays.","CAG"
"Demonitisation is like a medicine, it might taste sour to most of us but will show its effect slowly and steadily....","CAG"
"Loved it","NAG"
"We want India to be a manufacturing hub: Commerce Minister","OAG"
"Sir I Have Sent A Personal Message To You on Instagram .... Please Make a
Video on it","NAG"
"INDIAN EXPRESS , PL SAID THE POSITION OF YOUR FRIEND CONGRESS ALSO, AND YOUR COMMENTS ARE AGAINST BJP  AND SS GET THE MAJORITY IN BMC....?????","CAG"
"She didn't mean the other babies are. Cmon. She was just referring to her own baby. And since it's her first child it's very obvious she's still learning to be a mother.","CAG"
"Shame on myself that I'm ur fan","OAG"
"That is why you hand our your ladies to north Indian kashmiris that too muslims, now say national integration, very laughable","OAG"
"You are trying to make it more spicy against IPS officer.","CAG"
"Awsm video","NAG"
"Thanks man i never saw from this perspective!","NAG"
"JOKER","NAG"
"Great steps to control the fraud frogs ðŸ¸ of the Country","OAG"
"Please do review on joker which is based on evil of society","NAG"
"Awsm vido","NAG"
"Madam working women make more successful everything !!","CAG"
"I want you to know: this White House is fighting for you, says Trump","NAG"
"Only one community opposing him please understand guys and wakeup support BJP","CAG"
"169 dislikes from kids","NAG"
"You should also talk about his acting skill, we know the story was worse.","NAG"
"Same bro","NAG"
"they are launching cute & hot models - I guess the bike is incidental","CAG"
"NiceðŸ¤£ðŸ¤£ðŸ¤£","NAG"
"Ofc they should be seen as a lowlife. Cause inexperienced opinions won't help anyone. Anyways, your point would have been considered, for you are into IIT. BUT since you haven't seen the real ""IIT"" thing, your opinion is invalid.","CAG"
"What's wrong with you secular idiots","OAG"
"Plz do on joker movie","NAG"
"That's the sad truth, most people are easily influenced in India.","NAG"
"parenting ...? indian versus western ..go to the roots sherin","NAG"
"People were bullying her for not pursuing career n now she has stated her opinion and people have started judging her... it's her mentality and opinion that doesn't mean working women consider their kids as puppies.. if she thinks like this then poor her","CAG"
"Indusind bank has posted good results.. Do you think the earning season will go well?","NAG"
"@CNBC-TV18 do you know how irritating the background music is when you are listening something important.","OAG"
"Bro, please speak in English. I can't understand Hindi well.","NAG"
"Fascist mindset","OAG"
"Epic movie","NAG"
"What is this,  you can't even spell our Respected PM's name???  #namo","CAG"
"^^ then? Soldiers killed themself and mutilated themself? Asking for proof b.c","CAG"
"Scoundrel people 
Stupid questions","OAG"
"Wrong","NAG"
"Secularism is the most misused word used in India by greedy politicians for political gains","OAG"
"Can't judge a bike without riding it. Good looks but bad ride are big put off.","NAG"
"So I am wasting time here and then after 1 year I'll be wasting same time getting the bike's gear box fixed","CAG"
"great man","NAG"
"It is reality of Pakistani but still Indian Muslim r in favour of Pakistani Muslim ....... Y it so.....","OAG"
"You are nice","NAG"
"You army entered like thief's in our territory.  Your army-men are cowards. India did surgical strikes and informed informed your army.","OAG"
"If population control and safe sex is immorality, no wonder we're the second most populous country on this planet.","CAG"
"becasue anna is RSS man","CAG"
"Yes ...the other best thing to have happened is that the country and BJP have found a Successor","CAG"
"Ppl are so dumb they don't even know 114 is magic number ...but BJP gain a lot","OAG"
"You are mentally  ill i will give a shock  so that your brain will work properly","OAG"
"Nise","NAG"
"If this news is to be believed, the Pakistani army is not following the military ethics at all.
Thank you","CAG"
"She is cumin .... im talking abt the bike u pervert","OAG"
"Bed  channel. BJP 's","OAG"
"Who  will do the forensic audit of the bank auditors !","CAG"
"What about super 30?","NAG"
"1 villain can create 1000 hero , 1 hero can create 1000 villain ..which is better ........","CAG"
"Wake up and stand by him going to change the life of many poor people","CAG"
"Who is dis idiot?","OAG"
"When i 1st heard about her n her voice i sympathized her but when i know about
her behavior i started hate her not only me but the whole INDIA
I agree with what u said she really need to Learn politeness n she is not only
the 1 who has such a nice voice","NAG"
"Finally anna return back to right home","CAG"
"Credit growth aka money that was taken from the common man is now being handed over to rich industrialist as ""loans""... who as we all know have a long track record of never paying back... if you are to be corrupt then be corrupt like Modi... the man knows how to steal money and make it look completely legal...","OAG"
"Only 60","OAG"
"So sweet","NAG"
"Fail to address the parliament now addressing bjp park party","CAG"
"the effect to economy is reflected by the markets first, see how the markets have fallen from past 10 days, and how GDP forecast is being cut down, its an clear indicator that the decision taken is goin to cost a lot in terms of future growth and the INR is getting weaker day by day at some point of time will vertically spike inflation","CAG"
"thank you so much call boys understanding some girl not forcing to life
partner","NAG"
"Sorry our govt couldn't appoint a full time defense Minister. One Minister give up because of pressure of defense ministry. Our govt  know only how to politically use soldier and their wins.","CAG"
"Dear n Resp Sir , first of all I would like to congratulate your wide vision with an enthusiastic mission where every Indian feel the empowerment of 4 G Revolution which also shows that our nation is towards impressive growth n the revolutionary data development on  year to year , month on month , day by day every hour every minute every seconds, We feel proud to say a group ' Reliance ' behind building successive revolutionary India through their aggressive thoughts n productive solutions ..","NAG"
"Who's that?","NAG"
"Sunny Leon would not face any problem if she did a FAIRNESS CREAM ad.","CAG"
"This is whatever is done is reply. So u must say in public !","CAG"
"If the fight against corruption and black money is so serious why are political parties exempt from Income Tax scrutiny for deposit of old currency in its account????","CAG"
"Simple....The only thing the BJP doesn't do is appeasement while the rest are more or less same","CAG"
"its a ppl loss","NAG"
"This is not true media and others are spreading slanderous remarks same rules apply to political parties too","CAG"
"Hats off to the poor souls sitting in the audience","CAG"
"Yes,HE. Global power of Happiness which is under tremendous threat.","CAG"
"Black day for TN","CAG"
"firstðŸ˜’","NAG"
"Mr converted do u have proof that Hindus also consume beef","OAG"
"Reservation is like another form of terrorism","CAG"
"Hope it's not hosted by that lady in specs...!!! (the one who conduct's the market closing show) it's hard to tolerate her!","CAG"
"A man self obsessed with religious ideology even in friendship couldn't be a trustworthy. Let him go back without any further talks.","CAG"
"bjp will win","CAG"
"Just go and ask those who made them sleep on roads for 70 years...","CAG"
"We are happy,  don't required your theory,  go and wash your face","CAG"
"Engine says its a cruiser..  Body says no i am not a Cruiser..  Then what am i???  All the Best..  For thinking that this will compete with Royal Enfield....","CAG"
"Why are u silent on some leftists assault on CRPF... Why not #TLI condemn the act of massacre...  Time to #EndTLI","OAG"
"U r right bro","NAG"
"Weddings are once in a way functions and the music generally stops by 11 pm or before. 
The loudspeakers are used round the year at worship places.","CAG"
"Good work by u sir intentions are great but try to provide cash in industrial sector otherwise there will be mass unemployment. Moreover tax system must be simplified.","CAG"
"never","CAG"
"Nonchange","NAG"
"OMG!","NAG"
"Great bro..","NAG"
"#indvspak countdown begins !!! tik tok tik tok :d","NAG"
"Two spokesperson will do the talking, two deputy CM to immediately take over if required, but danger lies with arrogance of spoke persons.","CAG"
"Good neus","NAG"
"Who knew of a Republican Party of India women's wing before this ""controversy""? Made up controversies to publicise a political party..","OAG"
"Maybe keralites eats infants as well along with beef and pork ?","CAG"
"First of all homosexual is a demonic spirit ... And also it's against the rule
of nature....","NAG"
"Joker review pls","NAG"
"Please joker reviewðŸ™ðŸ™ðŸ™ðŸ™ðŸ™","NAG"
"Visit chennai once , no electricity from last Monday , yesterday evening got power in some area , no ATMS working due to poor network ,swipe machine also not working , then we could make digital india with this kind of situations , if we speak people's say anti terror, when truth comes also nobody will understand","CAG"
"Pakistan is a terrorist country everyone knew  then  why  Entire do  not  get  united against it and  blot the  name of terrorist.","CAG"
"An old man who is handled by the most dangerous politician in history","CAG"
"Some  organisation  or NGO  or influential person  should  file a writ on Supreme Court  against  this patently  illegal  and unreasonable  order.","CAG"
"Better was firing squad","OAG"
"Police is slave of government.","OAG"
"I completely support the general. No gay sex in Army so conduct unbecoming of
an officer.","NAG"
"Love is blind","NAG"
"It's very good message you gave.. thanks a lot.","NAG"
"you mean confusing DeMo to confuse the nation left him confused .","CAG"
"i m Pakistani sad to hear
but Pakistani army not involved in this mission
terrorism want to fight both countries","NAG"
"You bankers deducted my money â‚¹ 560 from my account for online shopping and you are thieves not a bank.","OAG"
"Really Is that obscene, I thought she was really the owner of the unsound mind next to only Owaisi.","OAG"
"RSS agent Anna was & is .","CAG"
"This is our Media.... These charges have been announced only by HDFC Bank............ and look what this news channel has portrayed to us","CAG"
"Very nice","NAG"
"Tell 3 stock i can invest half of my salary for next 3 years","NAG"
"Good job, keep going sir, don't stop this tsunami against corruption and black money.","CAG"
"Well said bro...U have shown the REAL thing..","NAG"
"I agree woth you 100%","NAG"
"Or the mass murders?","CAG"
"Publicity stunt","CAG"
"What an foolish women...","OAG"
"how many of you guys know that all internal war Syria is facing was started from Alleppo university and university of Damascus..., if you don't then Google it.....l think we should stop this type of cancer from spreading in our country.","CAG"
"Wow, before winning they didn't have to do it? Nice journalism!","CAG"
"How can congress dare like this what is law and order doing is it sleeping","CAG"
"cpm is a pain","OAG"
"As per a US attorney, the convict had imported male enhancement pills from China and distributed it throughout the US","CAG"
"congress agent","OAG"
"Terrorist","OAG"
"she became sweeper of the event....... her dress is sweeping the floor","NAG"
"hes true i support him Azaan shud be banned so that peace remains in India","OAG"
"Coward Government failed in all the corners of security for its soldiers. Shameless guys can maximum protects cows not its dedicated soldiers.","OAG"
"WATCHING NEWS ON THIS ISSUES - INTOLERANCE IS CLEARLY VISIBLE.","CAG"
"God please give him past life","NAG"
"we need more like him.. bloody Kashmiris should learn from him","OAG"
"allowing homosexuals in army is like playing with poisonous snakes , u might
not know when they will bite u. ( I believe if homosexuals allowed in army
they will become enemies of India.)","NAG"
"Gov should provide some incentive to enroll in npr nrc and magically this act
will become ppl friendly..","NAG"
"Now we have our very own Taliban, all those TV channels must be gratified to create an atmosphere of terror. Police should be informed and this should be taken very seriously.","OAG"
"Fuck Patriarchy","OAG"
"Cashless is best decision result will be seen after total cashless
Govt servant will suffer while demanding bribe","CAG"
"Certainly it is directed to all religions... Curb noise pollution","CAG"
"Today if you want publicity and media attention just abuse and threat OTHERS religion that definitely bring you media attention.","OAG"
"Please search some humanity in Syria too","CAG"
"I dont believe him. Waiting for 50 days to b over to prove his sincerity to nation.","CAG"
"U r too good sir.....","NAG"
"bye bye ..dear bajaj .. i got some better work to do than watching ur funny bike launch","CAG"
"lacs crores spent for 5 campaigning only from tax payers money.","CAG"
