"Petrol ke price exceed kyu ho rahe hai? Why even after cash being seized","CAG"
"Aannaji AAP ko support nahi kar rahe ho to bhi chalega but do not support corrupt BJP","NAG"
"Cows are definitely gonna vote for Modi ji in 2019 ;)","CAG"
"@Zaid Pathan HI ZAID","NAG"
"Vermula karthik i am living proof of a malayali hindu eating beef... :)","CAG"
"Arundhati Rai is a part of Lutyens","NAG"
"Rohit Ji pl.use good words n day sorry to Mr Azad","CAG"
"This guy is out of work.  His wife is a khan.  Biwi ki dukaan bhi bnd karaye ga","CAG"
"He is a BJP ian.","CAG"
"I want to say you something ki tui eirokom comments naa kore video taake
dislike diite chole jaa bujhli","OAG"
"Great videoðŸ˜˜ðŸ˜˜ðŸ˜˜","NAG"
"Fav comment off the weekðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ¤£","NAG"
"What abt beef export bann ?
What abt goa,north east ?","CAG"
"He is not right","NAG"
"If Rupee is Lakshmi, Old Lakshmi is visiting temples nowadays!!","CAG"
"Bhai please review kolaigaran tamil flim","NAG"
"Shame Shame Frustrated Jobless Sonu Nigam....","OAG"
"Savage bro ,,  
Bt nowadays public getting proper knowledge, they know wht do  
ðŸ‘ðŸ‘  
Feminist and liberals ðŸ–•ðŸ–•ðŸ–•ðŸ–•","NAG"
"@Alijah hussain mirza HE IS MY BF ..","NAG"
"Duplicate Gandhi...","CAG"
"amezing brotherðŸ¤˜","NAG"
"#worldcup2015:uae bat, bhuvneshwar kumar in for injured shami #indvsuae http://t.co/4e7lb82o0a http://t.co/vahykykzme","NAG"
"Including FM Jeithley","CAG"
"I totally agree with you sir ðŸ’¯","NAG"
"Any one from the hyderabad pls call me 9502048332","NAG"
"Nice t shirt Sri","NAG"
"Director me guts hai. Excellent movie","NAG"
"Sham on you","OAG"
"puli ra vaaduuu..puli. 100 for kohli. king kohli. legend #indvspak #cwc15","NAG"
"#indvspak ï¸bhai tu next world cup ka or wait kr ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ http://t.co/yjnx041dis","NAG"
"Porimoni my favorite","NAG"
"Waiting for these tight slap to feminsts..they deserve KJO type love
story.Kabir Singh best of 2k19 after URIðŸ™ŒâœŒï¸","OAG"
"Publicity about illegals law.arrest immediately under government cusstody","NAG"
"Amazing ðŸ˜ video..
100%true .
Nyc thought.","NAG"
"It's neither sikh nor Hindu..it's Indian who faces Pakistan..you bloddy coward","OAG"
"How you know ? Your ama is with him? ðŸ˜‚ðŸ˜‚","NAG"
"Does this mean Misha is a puppy for Shahid Kapoor?","CAG"
"uae will bat first! bhuvneshwar comes in for injured mohd.shami #indvsuae #cwc15","NAG"
"He is only RSS product","CAG"
"You're dumb lmao","OAG"
"Ï‰Ä±sÐ½Ä±Ð¸g yÏƒu Î± Î½Ñ”Ñy
  âœ¨Ð½Î±ppy Ä‘Ä±Ï‰Î±â„“Ä± Ï„Ïƒ yÏƒuâœ¨
                   Î±Ð¸Ä‘ 
       âœ¨yÏƒuÑ Æ’Î±Ð¼Ä±â„“yâœ¨","NAG"
"Team naughty world.. Fab..Again u guys rock..Keep it up..Waiting for more
stuffs..","NAG"
"Nice dada","NAG"
"What  good  in gujarat  paper  last  day  all  gujju  and  big  business wala  was  knowing. .ki  5oo  and  1000  rs band  hona  wala  tha. ...","NAG"
"Bhai mujhe ye liberals and feminist kahi nazar nhi aate ,ye h kon ,can anyone
explain?...","NAG"
"Same on you mr.  Pm. Jab chair nahi to sab sher the abb billy ho gaye ho.  Saram karo or kitne marwaoge","CAG"
"Really Mandir in Kashmir..U guyzz killed n dehomed 5lacs Kashmiri pandits...N destroyed lots of temples ..","OAG"
"I am with u Modi Ji..bt plzz do smthg for poor people","CAG"
"10 inch mouth haaaaa","NAG"
"She love veere di vedding ðŸ˜‚","NAG"
"Have only one question...Anna ji.. kejriwal is bad / worse but what about your lokpal bill,ask pm Saab to clear or present in Parliament.","NAG"
"AND MR.MODI as prime minister","NAG"
"keep calm and believe #kohli ! ! inneram payan veri yethittu iruppan! ! #indvspak","NAG"
"Anna Hazare you are not a Gandhian, you are a BJPian.","CAG"
"Bark bark...bark ðŸ˜‚ðŸ˜‚ðŸ˜‚","OAG"
"Ujjivan for loooong term....I am holding since IPO want to buy more","NAG"
"Who the heck is he?","CAG"
"akshay kumar plz ground me khud pado. :( :p #indvspak","NAG"
"Sonu Nigam is right... I support him...","CAG"
"Wonderful ðŸ˜","NAG"
"Hamare pm or raj nath ji kadi ninda bhar kar sakte hai","CAG"
"Modi or yogi. He is terrorist attacked 3 talaq. Cow mother. He doing religion politics.","CAG"
"Very nice video bro. ðŸ¤£ðŸ¤£ðŸ¤£","NAG"
"funny starter of 377 ðŸ˜€ðŸ˜€","NAG"
"This modi bhakt was there ?","CAG"
"Arnab treating kapil like a baby ðŸ˜‚","NAG"
"We need standalone kabir singh movie review","NAG"
"Superb Review #$hwetabh bhai......ðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ","NAG"
"[#Taaaliiii](http://www.youtube.com/results?search_query=%23Taaaliiii) for
[#Saaririk](http://www.youtube.com/results?search_query=%23Saaririk)
[#Sambandhhh](http://www.youtube.com/results?search_query=%23Sambandhhh)!!!!","NAG"
"@policybazaar_in kapil dev made us proud #comparekar #indvspak","NAG"
"Nice shayri","NAG"
"This should be on
[#trending](http://www.youtube.com/results?search_query=%23trending)","NAG"
"weting for RX100movie","NAG"
"[2:42](https://www.youtube.com/watch?v=dctvge09P4A&t=2m42s) aita best chiloðŸ˜ðŸ˜ðŸ˜","NAG"
"Asking proof is antinational activity,

So be careful,,

ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","CAG"
"kabir singh is a great great movie.","NAG"
"Now we will see what seculars *cough*Muslim cock suckers*cough* have to say","OAG"
"Rahul Gandhi of BJP","CAG"
"hi.... moni","NAG"
"Yes sakar .all is man.vogoban.","NAG"
"Very Efficient concept....Efficient direction...best of luck to all team
Rajesh jha production....ðŸ‘","NAG"
"pakistani cricketers get confused k phorna india ko hai ya mathira ko #tensports #phordo #indvspak","NAG"
"roadshitters radians........ are allowed to reply in cmnt...... 1.....2.......3 bark!","NAG"
"Do u know who is Mr. shangul dude u r a victim of yellow journalism jo suna wohi bolo bas . And even yellow journalism is heavy word to understand","CAG"
"2ndðŸ˜…  
Syd 1st hiðŸ¤£","NAG"
"Karan GOAGliya yes","NAG"
"Frank Ezung. And you must be a namak haram

Don't talk about intire north east
Just say about your self","OAG"
"Nice vidoe","NAG"
"let our ulamahs anouce jihad for all and c the sea of jihadis againest amirican dogs","OAG"
"Very truely talking about arunachal.. we start our day with National anthem and end with it....and main land people still cal us Chinese... jai hind","NAG"
"Like Nehru who killed Gandhi and his hopes, kejri  to Anna. 1000degree in less earnest.","OAG"
"ðŸ‘… BotðŸ˜‰ Powered8-| ByðŸŒ€ WajidðŸ“ PunjabiðŸ‘„ Mehar

ðŸ¨ See My Bot Speed ðŸ˜½ ABP News
â™¥ c h Î± Ï… Î´ h r Ïˆ s ðŸŒ¹ Î² Î¿ Ï„ Ï„ Îµ r â™¥
ðŸ¢ Tuesday : 2 - May - 2017
ðŸ¨  Add Close Meâ™¥ ABP News
ðŸ¥ Comment Late  23 detik :)
 ðŸª  Auto Comment By    Wajid Punjabi Mehar
 ðŸ¯ ðŸ”Ž Baby-Bot.tk ðŸ’¡","NAG"
"[7:41](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m41s) Kabir Singh Review
starts ðŸ™„","NAG"
"Under Rajnath Police, even his state president is not secure...they talk of EIP bluff masters !!!","OAG"
"selfish harami.. dhawan tera baap he &gt;.&lt; #indvspak","NAG"
"Pratik sir at his bestðŸ‘ðŸ˜‚ðŸ˜‚ðŸ‘
[#savage](http://www.youtube.com/results?search_query=%23savage)","NAG"
"Anna, he is a born thug. I pity that you didn't see through him.","OAG"
"What an irony.. Arvind kejrwl is a fraud/","OAG"
"That guy is AWESOME !!!!ðŸ˜šðŸ˜š","NAG"
"No Bjp's can  step in to our Kerala even modi will get slippers there if he again tries to visit Kerala ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ that modi paramanaaari call our state Somalia bcos he was not given bra to wearðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ wlc modi dare to step in Kerala againðŸ˜‰ðŸ˜‰ðŸ˜‰ðŸ˜‰","OAG"
"Ehy he hasn't spoken on riots on UP and Bengal......","CAG"
"I love Indian maaata in kerala hotel in saudis","CAG"
"You are write bhai","NAG"
"Lovely bro...top classsss","NAG"
"he is great actor but not match as a bheema","OAG"
"Kabir singh ending was very powerful.. really kabir singh didnt judged preethi
even though she was pregent.. that was true love. Really..it was kinda
emotional scene.","NAG"
"Very nice ðŸ¥°","NAG"
"indiaaaaa india :d :* wewon again :3 #kohli #dhawan #raina #captioncool &lt;3 #cwc15 #indvspak #wewontgiveitback http://t.co/eziixkkumf","NAG"
"mr perveaz, great PM lal Bahadur was uneducated, nehru was foreign educated so he like mount baton more than SINDH so he gave away sindh to jinnah like he was surrendering his pocket money. patriotism is important not HARVARD","CAG"
"699 Kabirtard dislike the video","NAG"
"True reviewerðŸ™","NAG"
"@aditi Mojumdar hi","NAG"
"<https://youtu.be/UluJEnq8JCg>
Try this then","NAG"
"good news agiajuo","NAG"
"Mayawati so called dalit crorepati woman can't say one letter without reading paper Sher should have declared some poor dalit woman for CM post ..","OAG"
"@Subhra Halder tech talk","NAG"
"Arnab is BJP dog.","NAG"
"Chatterjee, keep out of this.","CAG"
"pakistan me tv fodne lage log #indvspak","NAG"
"Lalu ji Namo Namo is ours People's Pm nd u r  not People's CM.","OAG"
"Rajdeep true journalist not like ravish Kumar or Arnab Goswami. Both are same
first one leftists other one is rightist but only Rajdeep don't take side he
is true journalist.ðŸ‘ðŸ‘Œ","NAG"
"93000 against 3000 surrendered and east Pakistan converted to Bangladesh. Ha ha ha ha","NAG"
"Anna hazare is a third grade Sanghi ...the anti corruption..
Lokpal ..was mare a drama.
He is RSS man...and like other RSS MAN..he does nautanki..","OAG"
"very sexi Gal's pori Moni","NAG"
"So big mouth ðŸ˜„ðŸ˜„ðŸ˜„","OAG"
"Absoluately you are right","NAG"
"omg ðŸ’ Ù„ÙŠØ« Ø£Ø¨Ùˆ Ø¬ÙˆØ¯Ø© https://t.co/vlg11nplj8 #laithabujoda #laithalahyesamehna #indvsuae laith first song""","NAG"
"Aashu Chopra Hii","NAG"
"Anna Hazare is the biggest agent of BJP.","OAG"
"here it is mauka mauka #indvsuae","NAG"
"Good job bro ðŸ¤˜â¤âœŒ","NAG"
"bhuviiiiii in :d yayyyyyyyyyyyyyyyyy :d #indvsuae #cwc15","NAG"
"Anna Hazare ???? Oh yes rememberd  the hypocrite who dethroned Congress for Lokpal. Where is Lokpal ? Is he not fasting now ?","CAG"
"yeh sp k kutte sb chor hai saale","OAG"
"Shame on you virat and to your team.
You should kickout BINNY from you team.","OAG"
"He is BJP agent","CAG"
"[16:47](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=16m47s) can't stop
laughing.. ðŸ˜‚ðŸ˜‚","NAG"
"Beauty bhai...thumbs up for you","NAG"
"tu meri playing courtesy: virat kohli #uaevsind #cwc15 #uaevind #indvsuae","NAG"
"This basted whenever open his mouth....It's seems a mad dog is barking ...Kaise kaise log politician ban jate h.....Bhaag saala","OAG"
"come on lndia dikha do #indvspak","NAG"
"I love hot boysðŸ˜—ðŸ˜šðŸŒðŸŒ","NAG"
"feeling sleepy.....it's 2o'clock....subah kab uthunga i'll miss #indvspak aaahhhh","NAG"
"Who are these sus scofa supporting AR? We gather all these secularvengers, put
them on a plane piloted by Owaisi and send off towards The Indian Ocean. Guess
who would be the air Hostess?....Mamata Mufti , Kavita Khalid, Arundathi
Andrabi, Kannimozhi Khalifa. The toilets cleaning contract must be awarded to
Kamal Nath, Ashok Gul Ghelot, Rahul Rashid, Kamal Hassan. Happy landing.","NAG"
"Indian Express modi hater","OAG"
"Kya baat bede bhai so happy this is a kabir Singh roastðŸ˜yes finnaly","NAG"
"Oh... He learnt from his mistakes.... That's y he sent his Chamcha to endorse this video?? Awesome... Shatnaman..... ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™","NAG"
"dont b so happy Indian express.. watch till endðŸ˜‚ðŸ˜‚ðŸ˜‚","CAG"
"ðŸ¤£ðŸ¤£ðŸ¤£ Love it broo","NAG"
"Ha ha ha she know nothing about politics and she will vote for BJP..ohhh ya now BJP is the only party in India which is certified by ISI ðŸ˜œ","CAG"
"LEFT HAND we use for what..back was insnt it....??? they deserve that
position..they are just educated by degree only inside a zombie's blind
Islamic zombies....lefties in India is cancer.....bloody western mole ...they
are aginst Modi its ok why they are supporting anti-Indian
theory???.....bloody rascals....","NAG"
"Watch out for Lakshmi vilas bank n delta Corp timorrow","NAG"
"How BJP Goon join AAP?","OAG"
"Chichore likes Kabir Singh....... family likes Bharat............","NAG"
"bentley continental gt msrp http://t.co/uuinx0s49x #indvsuae #superbudget #unionbudget2015 #ausvnz #sabkabudget","NAG"
"Tike asa..bro..i like you...","NAG"
"Happy Women's Day Kangana....","NAG"
"Right you are  
Pretentious ppls are those who dislike the kabir singh","NAG"
"<https://youtu.be/2QD6004jEI0> Raghav Juyal on CAB","NAG"
"Please Review Sahoo teaser","NAG"
"Love you apu biswas .","NAG"
"Leave the Cow's alone, Gau rakshaks need them","CAG"
"The moment near [5:23](https://www.youtube.com/watch?v=p7ssviyHAe0&t=5m23s) is
owsum","NAG"
"tendulkar 89* (89) vs pak at toronto (sahara cup) 1996 - youtube http://t.co/t7rzrk87n4 #indvspak","NAG"
"kohli kohli kohli......sensible &amp; smart inning dude..... #worldcup #indvspak #cwc15","NAG"
"@Feminism Is CANCER true...","OAG"
"hahahahah ""@im_atchu: #indvsuae #waca http://t.co/foll2m06bd oh my god","NAG"
"@Harsh Kumar  
Ahh, yes in that sense it is kinda like the old concepts ðŸ™ŒðŸ»","NAG"
"Hahahaha. Savage","NAG"
"Wow nyc review.well explained","NAG"
"Patience...! Patience..! And Patience required at this point of time..!ðŸ‘ðŸ»ðŸ‘ðŸ»","CAG"
"#AuntyNational","CAG"
"Waste a bullet on Arundathi Roy...she is a traitor","NAG"
"Rajeev Pillai.......feekkuuu....you  don't  worry  about  bjp","OAG"
"best movie review of my life...  
pratik bhai...","NAG"
"[17:28](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=17m28s), man this guy is
amazing!!","NAG"
"Tnxx brother","NAG"
"@Gopal Adwani thank you ðŸ˜Ž","NAG"
"Sarkar ko jb action lena h to wo chupchap ku h its wrong baate bs kawalo in se","CAG"
"In bengal streets are full of bangladeshi muslim they r in majority.... this
then adhir ranjan choudhary and mamta banerjee  
... i think bengal will be next kashmir","NAG"
"Chara chor spotted","OAG"
"@Robinson Wright according to me the best indian youtube channel for awarness  
1.swetabh gangwar  
2.salil jamdar  
3.the satya show  
4.sandeep maheswari","NAG"
"arjun reddy better than kabit singh","NAG"
"true he said,,noise pollution","CAG"
"Som gamer","NAG"
"2videos in 1 day holy shit!","NAG"
"Best explaination ðŸ‘ŒðŸ‘Œ","NAG"
"Bhai tere naam was best film above kabir singh and arjun reddy. Because in the
end tere naam showed the consequences, what happened to radhe. Not like
these., Arjun Reddy and Kabir Singh os is temporary, but Radhe is permanent. ðŸ”¥","NAG"
"Jai Sri ram.. Har har modi.. Har har mahadev... Modi ji is a greatest prime minister in the world.... Modi modi modi","NAG"
"Epic comment arnab","NAG"
"NiceðŸ˜„ðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜†ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„","NAG"
"Hi, we are doing a chain of 1,000 prayers for those soldiers who are securing our borders from terrorists and invaders . Say one prayer and pass it on to ten people, minus me. Let me know if you can't do this, so we don't break the chain.
    ðŸ‘Please forwardðŸ‘
 *Om Tryambakam Yajamahe Sugandhim Pushtivardhanam Urvarukamiva Bandhanan Mrityor Mukshiya Maamritat* ðŸ™","NAG"
"hahahahajahaa amazing.. world cup #wc2015 #indvsuae","NAG"
"Now in UP begin barbathiðŸ”ª ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’¥ specially target to Muslim...","CAG"
"Last part ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","NAG"
"top ducati diavel review http://t.co/ht5aj9musn #indvsuae #superbudget #unionbudget2015 #ausvnz #sabkabudget","NAG"
"Amazing Boss ðŸ”¥ðŸ”¥","NAG"
"Kabla Ch.....go through this link ....hw ur BJP/RSS guys got caught transporting cow meat in Gujarat...!!
https://www.truthofgujarat.com/gujarat-bjp-exposed-bjp-car-caught-transporting-cow-meat/","NAG"
"pakistaniyo so jao, we're going to set u on fire tomorrow. kal india diwali manayegi. #indvspak","NAG"
"I like your videos sir ðŸ˜ bhot hard Bhut hard","NAG"
"BJP ko 82 Mila hai AUR shivsena ko 84,it is not massive,and more over BJP has won 8/10 municipal corporation then how is shivsena performing well.How is this newspaper posting such fake news","CAG"
"I watched Kabir Singh yesterday , best performance by shahid kapoor
[#Superhit](http://www.youtube.com/results?search_query=%23Superhit)","NAG"
"Those ppl with swanky cars..big bungalow..extra moolah..to go for and buy designer labels...are sooo screwed....","CAG"
"Plz watch Telugu film
'Agent sai srinivas athreya'
In prime.","NAG"
"Let's ban movies now :P","CAG"
"And send Pakistan sldrs to nidhi agarwalz home ... false flag","CAG"
"I dont know how kabir singh keep learned every medical topics and surgery
needs without study ..einsteen ka dimag to tha nahi","NAG"
"Subhajit Ghosh need to kill atleast 7000 at one go","OAG"
"chalo ek excuse already milgaya pakistan ko #3rdumpire #sourloosers #pak #indvspak #wewillbringitback","NAG"
"Think so u have read Quran Anurag Mishra","CAG"
"New job Vacancy in BJP, they are Hiring ISI agents...Interested candidate please contact to Tadipaar Shah and Kailash Vijayvargiya, Fekendra.....
Candidate Ability-He must be BJP member...... Deshdrohi Party....BJP+ ISI+ ISIS alliance....","OAG"
"Girish Rajani original ID dalit.
Cant digest the truth","CAG"
"Subhash Shah it means u accept that modi and amit shah r criminals","CAG"
"@kiyara singh thankx ðŸ˜Š","NAG"
"Also see ....hw ur RSS activist caught in Burkha .... throwing beef in d holy temples...https://www.google.co.in/amp/www.india.com/news/india/burkha-clad-rss-activist-caught-throwing-beef-at-temple-pictures-go-viral-on-facebook-593154/amp/","NAG"
"@Dr.Priyanka Verma yup, I can understand .","NAG"
"Anna us sick he shyld just get well","CAG"
"Another substandard dialogue for bhakths!","CAG"
"Shadaa by Diljit Dosanjh  
Review  
Please ðŸ™ ðŸ™","NAG"
"Anna hazare failed in his drama on kejriwal case. Hazare aim is to remove congress from power and he joined with kejriwal. Kejri is clever and he overcome hazare and defeated bjp and opposing till now. Anna hazare wont speak if bjp involve in money scandal, communal violence, hate speeches etc etc. Anna hazare is a hypocritic poison human being. Hazare never thought kejri will come into politics. Hazare may won in defeating congress but lost on kejri matter. Great actor hazare","OAG"
"Great job jahangir bhai","NAG"
"chutiya south indian diag or story","NAG"
"Yes Riya biswas they are finding to do poltics in delhi had done danga in Kolkatta,Orissa & Now they are looking for kerala.
But they don't know everywhere they are trying to do terrrorist activities they are getting tight Slap from that State CM.
Respect for Kejriwal,Mamta Banerjee,KCR,lalu prasad yadav,Kerala CM,tamils & BJD party of orissa","OAG"
"I will see the movie.","NAG"
"This what we experience Yogi's 'Uttam Pradesh' !","CAG"
"Azam may feel  ðŸ˜´  tired  after election  !","CAG"
"Nice porimone","NAG"
"Kabir singh lovers....hit like.....here...","NAG"
"3 idoits â¤
Taare zameen paarâ¤
These too movie is my favouriteâ¤â¤","NAG"
"An expensieve pay commission than this   was implimented in 2008  also.. Lol  Rahul Ganguly..","CAG"
"What about Kerala Muslim league ?","CAG"
"Bt massive win?
Seriously?","CAG"
"Ratish Menon atleast his father have never heard this much english that u spoke on himðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","CAG"
"Well said sir ji about
[#feminist](http://www.youtube.com/results?search_query=%23feminist) , you are
a true youtube , and a explainer ðŸ™ðŸ™ .","NAG"
"shahid afridi @safridiofficial â€“ the talisman of pakistani cricket #indvspak #pakvsind http://t.co/t1mxnbdnvr","NAG"
"rt @rajat_skfan: hahaha new add by @starsportsindia for #indvsuae !! https://t.co/iqhs34ggox mindblowingggg","NAG"
"She's bengoli deepikaðŸ˜","NAG"
"Allah will not save you . You are destined only for jhahunnum. Buried with pigs.
#proudchutiyawhodoesntunderstandhistory","OAG"
"She is telling kutta n billa for the people who are anti CAA ,Anti NCR, n anti
NPRðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„","NAG"
"Darshil Patel. Patel Parth. I think you should also start speakingðŸ˜‚PPrem Dave","CAG"
"I Agree with you SirðŸ‘ðŸ‘","NAG"
"ðŸ™€ ðŸŒžâ˜• ðŸ‘¾ Ð²oÑ‚ðŸ˜ poweredðŸ‘‚ Ð²yðŸ’ WaqarðŸ’ Sani

  ðŸ˜‰

â¤  AHAAN NAVEED PATHAAN KE FAN HO PHR TO AP KI POST  ACHI HE HO GIII   ðŸ˜

 â•‘ðŸŒ¹â•‘ðŸ”° POWERED BY  â•‘
  Naveed Pathaan    â•‘ðŸŒ¹â•‘","NAG"
"Madhya Pradesh: Dogs Eat Up Patient's Body In Govt. Hospital","CAG"
"doubles- wicket: pakistan 102/4 (target: 301) v india sohaib maqsood c raina b yadav 0 (2) yadav 4.4-0-25-2 #indvspak #indvpak #cwc15","NAG"
"Sir plz don't check up sarkar this is funy words","CAG"
"Best film for sahid Kapoor","NAG"
"The T-shirt is ðŸ”¥ðŸ”¥ðŸ”¥","NAG"
"Idiot . All public transport should ban him.  Wer is sena spokesman  and samna paper.","OAG"
"Shia is better Islam than Sunni..","OAG"
"Requesting all Aaptard to let me know if we should start calling Kumar Vishwas as Corrupt BJP agent or is he still clean and honest AAP worker. Please let me know. I am very confused. ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","CAG"
"Hahahahhaha ðŸ˜‚ðŸ˜‚ðŸ¤£Arnab Goswanmi and debate. Hohoho. What a joke","NAG"
"M to samajta the ki bjp wale bolne se jyda kaam karne m faith karte h ,,,,modi ji k hoye hue bs bdi bdi baat karna achha nhi lagta ,,jawab dijiye ,,,ab do or die karna ka time ho gaya h or ab bs vahi honi chahiye","CAG"
"Check the news:  
A guy from TikTok name Ashwani Kumar murdered a flight attendant he was
obsessed with. He was uploading villain clips on social media imitating Kabir
Singh.","NAG"
"ghostly ðŸ‘»","OAG"
"**Spoilers Alert** â€¼","NAG"
"They gave him a fiery short cut to JaðŸ”«ðŸ”«at, where 72 hijda hoores and Ham Lover Ma-HAM-Mad are waiting eagerly  ðŸ‘‰ðŸ‘‰ðŸ‘‰","CAG"
